gene,rho_purity,p_purity,rho_prolif,p_prolif,rho_cd8,p_cd8,rho_immune,p_immune,p_purity_bh,p_prolif_bh,p_cd8_bh,p_immune_bh
CLSPN,0.07729225003252209,0.01677871061074774,0.8737256341752674,3.6764563127983216e-301,0.1369790072624062,2.1184914018214037e-05,0.13277962731026616,3.780805951492577e-05,0.027150017169494726,3.5350541469214635e-300,2.79484353802296e-05,5.38576346366464e-05
DTWD2,0.14299129074231096,8.972876948519164e-06,-0.3484398268001871,1.0576353682172098e-28,-0.2837327265624206,3.538913119559805e-19,-0.26954114766111276,2.1572486801213005e-17,2.780911828051991e-05,1.1421548252885635e-28,1.4869382855293299e-18,8.841183115251232e-17
FAM72A,0.03737844330540017,0.24800437318486046,0.836190483499043,2.274968795539054e-251,0.14599578783916897,5.764260836966339e-06,0.13062177012981277,5.057930152533833e-05,0.299522189836788,1.4772524646357493e-250,8.05064362704796e-06,7.083935787862512e-05
SKA3,0.05518459985531347,0.08796569437337076,0.8742588159692155,5.580702206738665e-302,0.14498329232275448,6.697901961916335e-06,0.12765346696590818,7.492983822798923e-05,0.11919470782299561,5.4712766732732016e-301,9.225760278121674e-06,0.00010320914356472346
FAM72B,0.0379919974080768,0.24032048098193112,0.8190004233088026,1.286810699642778e-232,0.1673376198358359,1.922825878307903e-07,0.15922094257800617,7.393043750494639e-07,0.29165106915282907,7.39546379105045e-232,3.0913599329709056e-07,1.2321739584157733e-06
KIF13B,0.088980949887981,0.005877639246482673,-0.6008475102807574,5.664563171253675e-95,-0.24814292738724705,6.780714473789672e-15,-0.2282648016580977,8.882587817858919e-13,0.010384521636895183,1.6563050208344077e-94,2.0180697838659737e-14,2.453753540845005e-12
GIN1,0.29914268590070403,3.095502822122288e-21,-0.360739878835488,8.716148411963313e-31,-0.3601455378326046,1.1044525095029037e-30,-0.3754740591716099,2.093632803581012e-33,1.1905780085085723e-19,9.62047286088666e-31,2.0452824250053773e-29,5.815646676613923e-32
NXNL2,0.13585405684159205,2.478230597651314e-05,-0.5067520564416119,1.4432926946071877e-63,-0.22632013263648476,1.3977458354778035e-12,-0.21482072265273813,1.875056875058224e-11,7.040427834236688e-05,2.6337457930788095e-63,3.296570366692933e-12,4.5957276349466276e-11
TFF3,0.09473571435679318,0.003352087298572187,-0.34707260792918443,1.779676099266448e-28,-0.1969604460846335,7.97701708758451e-10,-0.1850719963507654,8.036455982521599e-09,0.006207569071429975,1.9177544173129826e-28,1.5641209975655902e-09,1.6334260127076422e-08
BORCS7,0.1465333137399192,5.320525213418496e-06,-0.5596724527997267,5.4868357097447124e-80,-0.2461041638673584,1.1410348159042985e-14,-0.23990664259656339,5.393222602489024e-14,1.7340182061907776e-05,1.3448126739570375e-79,3.316961674140403e-14,1.6244646393039229e-13
AGTR1,0.04860572201786936,0.13295222875548027,-0.48918150306601593,1.0016760464640292e-58,-0.20137515735583705,3.2577927237030537e-10,-0.18314068359299232,1.1535063280480687e-08,0.17221791289569982,1.6920203487568062e-58,6.648556578985824e-10,2.3014667117902266e-08
SPATA4,0.1987045032636156,5.613879674917473e-10,-0.5225821725007604,3.53892095530914e-68,-0.25780685557923366,5.393579015346502e-16,-0.2559243514203656,8.906077311694351e-16,3.0182148789878886e-09,6.993914931440988e-68,1.7177003233587587e-15,3.226839605686359e-15
UBE2S,0.0965498292591138,0.0027907511837051567,0.7051662677512652,9.0113351768019e-145,0.1325459983106531,3.902674750769657e-05,0.10833962975170564,0.0007878260394398591,0.005245772901701422,3.6631443808137805e-144,5.042215440270875e-05,0.0009833172894006465
YEATS2,-0.13145580571020726,4.522234832993381e-05,0.46944111052746457,1.3005087841503812e-53,0.19122566477540903,2.4761069157825055e-09,0.18793722433687984,4.667921272546639e-09,0.00012423722068663135,1.9468694373508699e-53,4.6543363078618525e-09,9.565412443743113e-09
CACNA1D,0.19715028653652333,7.678915877406154e-10,-0.5134606941798859,1.7182788441493394e-65,-0.35516153465555694,7.886159709747935e-30,-0.32881236209570464,1.4557721745501767e-25,4.0845297220245495e-09,3.217750644474418e-65,1.35968270857723e-28,1.6542865619888372e-24
SNRPA1,0.029750925485001464,0.3579083929667407,0.6078903484798875,9.263386630032522e-98,0.189145060525163,3.7030055019382966e-09,0.16173925891906496,4.902604712113379e-07,0.4123368582566137,2.756960306557298e-97,6.832113472210879e-09,8.394871082385922e-07
MTHFD1L,-0.29683269412141194,6.4170886480101175e-21,0.40916404822100355,6.342968255110263e-40,0.3441711412927235,5.3243508548675915e-28,0.3440619117944281,5.547352072902159e-28,2.139029549336706e-19,7.754239920672694e-40,6.655438568584489e-27,9.245586788170265e-27
PHGDH,-0.10167719228411864,0.0016356085027443429,0.4587881538925064,5.466361207267938e-51,0.18689928396764252,5.6888035833120455e-09,0.17125850427220415,9.79659109157269e-08,0.003207075495577143,7.742721256753454e-51,1.0419054181890192e-08,1.8008439506567445e-07
RBM5,0.07801663476421422,0.015778335458061395,-0.5358226614598323,3.1704734174144084e-72,-0.16398202338212256,3.382416989323794e-07,-0.1379672480730057,1.8439522733998225e-05,0.02569761475254299,6.803591024494438e-72,5.301594027153282e-07,2.745793126043266e-05
RAI2,-0.049017987352148504,0.1296911409323102,-0.5877127794871108,5.866037278967537e-90,-0.1272104974011238,7.939838725347327e-05,-0.10259748239834679,0.0014822430996523565,0.16843005315884443,1.6385578991529435e-89,9.999796883308975e-05,0.0018164743868288684
CPEB2,0.20260345528966212,2.5300298941424863e-10,-0.5115117869143608,6.288320044799404e-65,-0.30422712681867864,6.076873367667754e-22,-0.29219995685037764,2.7143047050448563e-20,1.4709476128735387e-09,1.173194038208844e-64,3.4139738020605365e-21,1.5248902837330654e-19
UTP4,-0.04456795872966889,0.1683234275898762,0.5345690140530361,7.800350804791459e-72,0.13553498179421647,2.590386654962612e-05,0.10735611245287748,0.0008798087775256073,0.2136295053888503,1.6596491074024383e-71,3.399457552444373e-05,0.0010915741656645252
KDM4B,0.23835044268127034,7.91193028073858e-14,-0.4469483088171206,3.521413290581997e-48,-0.3312780489316936,6.041263996659278e-26,-0.3162299262045071,1.1437012428904197e-23,7.395863848477437e-13,4.823853822715064e-48,5.8089076890954595e-25,9.223397120084029e-23
RHBDF2,-0.14612748411083898,5.65238228785561e-06,0.44360328207670435,2.0915950360925882e-47,0.3236560808067177,8.924994470897562e-25,0.3236463736477441,8.955219482455697e-25,1.811660989697311e-05,2.83413961530161e-47,6.761359447649668e-24,8.61078796389971e-24
AGR3,0.2100091078662691,5.325658916495577e-11,-0.41052919790265224,3.3262946208094983e-40,-0.28914100248564173,6.933159133336863e-20,-0.2826197925274539,4.927671004184759e-19,3.550439277663718e-10,4.096421946809727e-40,3.2703580817626717e-19,2.4638355020923795e-18
RFC4,0.11064208066512,0.0006062165019702049,0.7435649956178132,4.106922611405795e-169,0.11494496123009994,0.00036658668774751255,0.0955860384383232,0.0030773001027997243,0.0012953344059192411,1.8172223944273427e-168,0.00044596920650548974,0.0036634525033330053
DACH1,0.19196903335714233,2.1421319135375508e-09,-0.4408684782917941,8.845064756164488e-47,-0.29676070599003446,6.563847915705578e-21,-0.2997741422041012,2.533276236014962e-21,1.0818848048169447e-08,1.1856655169121297e-46,3.383426760672978e-20,1.5446806317164402e-20
ZNF442,0.14723742547617144,4.788476446203414e-06,-0.41739154317239097,1.238704506672266e-41,-0.21644609600930614,1.3104532226902714e-11,-0.20461784749760253,1.6655390378792716e-10,1.5751567257248073e-05,1.5561614405430474e-41,2.9121182726450476e-11,3.8026005431033597e-10
TNS2,-0.003998668625390049,0.9016800531932131,-0.6700216561377078,1.0274994485944351e-125,-0.15604357996846555,1.2302190440783966e-06,-0.1501042499584947,3.1024699940613236e-06,0.9126316327866529,3.9519209561324427e-125,1.8416452755664618e-06,4.956022354730549e-06
PJA2,0.10098053657354496,0.0017612577317686704,-0.4327289501900617,5.984246252180019e-45,-0.2566057216815406,7.431140518138351e-16,-0.25098487958700566,3.2567443491654192e-15,0.0034399565073606844,7.832783052591648e-45,2.3516267462463136e-15,1.0855814497218065e-14
PHYHD1,0.0686326342106833,0.033761573731187815,-0.5484928862132848,2.8549631835842327e-76,-0.2097595748937983,5.618111302882068e-11,-0.19431589570694113,1.350666842257331e-09,0.05024043709998186,6.639449264149379e-76,1.2107998497590663e-10,2.8860402612336133e-09
MLPH,0.26589407646519625,5.968684532536538e-17,-0.5063313404129783,1.899355879924503e-63,-0.329049249633873,1.3382843410817525e-25,-0.3169304709198845,9.018661963665135e-24,9.32606958208834e-16,3.45337432713546e-63,1.184715033318146e-24,7.392345871856668e-23
LBR,-0.27048067565168815,1.6555428069857783e-17,0.5101721168279719,1.5266136693593115e-64,0.3816544662693202,1.5176747853874065e-34,0.3670357586818351,6.881694318108291e-32,2.759238011642964e-16,2.8270623506653915e-64,5.058915951291355e-33,1.496020503936585e-30
ABLIM3,0.0837747474362653,0.009520405889356987,-0.5150548588657125,5.908631104075513e-66,-0.26741133674041373,3.915887805025216e-17,-0.2515011799606231,2.8476958856145562e-15,0.015920411186215698,1.1190589212264228e-65,1.3596832656337556e-16,9.620594208157285e-15
CCDC125,0.25270507909377593,2.0799835235497034e-15,-0.3672907187867809,6.201875739762309e-32,-0.31878522285076716,4.79359640236611e-24,-0.30880038984169494,1.3666681613793404e-22,2.5365652726215893e-14,6.921736316699005e-32,3.19573093491074e-23,9.234244333644192e-22
STK32B,0.09590282561302184,0.0029802869955421413,-0.4929678136621977,9.575390918451502e-60,-0.2384553607189858,7.710784839884602e-14,-0.2150281251582205,1.7915514541498818e-11,0.005581061789404759,1.6284678432740651e-59,2.0507406489054793e-13,4.412688310713994e-11
SMIM14,0.18647043693607246,6.171200046645369e-09,-0.4046896640444011,5.152697641941492e-39,-0.31908507685454857,4.326187657840824e-24,-0.29826639724668275,4.0848293836467976e-21,2.883738339553911e-08,6.193146204256601e-39,3.004296984611684e-23,2.4607405925583116e-20
EVL,0.15766824792696296,9.493885327591006e-07,-0.49535021608628754,2.1529784657276638e-60,-0.20486746798054586,1.580973149989392e-10,-0.19062684670484667,2.781473400411265e-09,3.439813524489495e-06,3.7424793127238403e-60,3.3074752091828286e-10,5.8680873426397996e-09
BTG2,-0.038846290892040905,0.2299029959241803,-0.5471354036955496,7.894883605964814e-76,-0.061909672270704916,0.05555181160136388,-0.05149835406836342,0.1113628197965238,0.2796873429734554,1.819097605061017e-75,0.05786647041808738,0.11747785771491816
CFAP20,-0.04128452083566595,0.2019453698580963,0.4825153666790993,5.820854188385828e-57,0.15524493681296692,1.395999320120021e-06,0.12236540654416951,0.00014779455621202203,0.25180220680560633,9.44943861750946e-57,2.05294017664709e-06,0.00019601400028119631
ZNF540,0.0315879902507785,0.32898810730083816,-0.634210221575419,8.063528570866131e-109,-0.10796362452336684,0.000821885175850107,-0.09611174476146798,0.002917840758217996,0.3816567370079329,2.742696792811609e-108,0.0009692042168043715,0.003490240141409086
DNAJB11,-0.03431708050925639,0.28889987576472087,0.5753638082994647,1.8986850621822194e-85,0.1985985874536572,5.735466328516741e-10,0.17451957572513638,5.5250171533669595e-08,0.3414892148519159,4.970379743932512e-85,1.1334913692720832e-09,1.0424560666730111e-07
RANBP1,0.03331496053270747,0.30322082148968615,0.62940269975122,1.0153320394584095e-106,0.14390323739639044,7.852413398777123e-06,0.11313662293662287,0.0004538391715004306,0.35669143269650494,3.3620266207232104e-106,1.0669039943990656e-05,0.0005792249801938202
RPIA,-0.06745167916460007,0.036951906126411395,0.4826232955002402,5.454204504043355e-57,0.2748636691817747,4.749515918776641e-18,0.24802828981025687,6.982949340320295e-15,0.05434103842119322,8.883069224826312e-57,1.78553230029197e-17,2.267191344259836e-14
C5AR2,0.20980782469651713,5.560365633614924e-11,-0.4540542503952483,7.483577104358222e-50,-0.2869857338169953,1.3332279181984678e-19,-0.27302195140511326,8.048643080227318e-18,3.658135285272977e-10,1.054024944275806e-49,6.060126900902126e-19,3.4395910599262043e-17
SIRT3,0.18797164505939407,4.637315347285083e-09,-0.5235375466747996,1.8313180811733154e-68,-0.24580580221946993,1.2308482051436677e-14,-0.24417258983633347,1.860170149987682e-14,2.251123954992759e-08,3.6480439864010267e-68,3.557364754750485e-14,5.813031718711506e-14
BPIFB2,0.03274755071248867,0.31153492953334416,-0.33998129072323463,2.539320446429072e-27,-0.1700167495677872,1.2149477881985315e-07,-0.15641960818864098,1.1588760597513374e-06,0.3639426746884862,2.6956692637251298e-27,1.991717685571363e-07,1.8935883329270219e-06
CDKN3,0.061118822621490154,0.058753642936897714,0.8422702495512047,1.5709362708140967e-258,0.1415393319705705,1.1077314414673622e-05,0.12552950224673493,9.874983560304246e-05,0.08345687917172971,1.0909279658431227e-257,1.4888863460582826e-05,0.00013308603181003028
RUNDC1,0.276633012843981,2.8505422448194343e-18,-0.4680946495371957,2.8239468944076023e-53,-0.41288019238192564,1.086757488917573e-40,-0.4130839194983252,9.859395016507858e-41,5.701084489638868e-17,4.202301926201789e-53,6.037541605097628e-39,6.162121885317411e-39
WBP1L,-0.040430918865561834,0.21143707102924908,-0.6013851691423846,3.4905507722680295e-95,-0.15111215153113383,2.6582958900935194e-06,-0.12798214123716412,7.176888124738149e-05,0.261679543353031,1.0266325800788322e-94,3.85260273926597e-06,9.967900173247429e-05
CFAP46,0.08643809778143954,0.007461504503672919,-0.4721748972093302,2.665423059045338e-54,-0.2006692354334005,3.7645422434954676e-10,-0.1884571882793211,4.225810242564488e-09,0.012954000874432152,4.113307189884781e-54,7.58980291027312e-10,8.695082803630634e-09
RAD51AP1,0.09869695925437016,0.002237829388836743,0.8646101190108643,1.0305104530823135e-287,0.14559673274280033,6.116333321962264e-06,0.1336718507641916,3.347775089904725e-05,0.004270666772589204,9.039565377915031e-287,8.497634320876122e-06,4.85184795638366e-05
SUV39H2,0.01830813754349598,0.5716133355913762,0.7266383117221488,7.177682192904291e-158,0.15313801781018596,1.9426989666711693e-06,0.13241910698573434,3.970416218967783e-05,0.6295301052768459,3.120731388219257e-157,2.8402031676479083e-06,5.6397957655792376e-05
THSD4,0.28223776691256736,5.518780360824026e-19,-0.4602722128343756,2.3864023494715095e-51,-0.4141118241164657,6.026554198155163e-41,-0.400370703942084,3.776719622370361e-38,1.2542682638236425e-17,3.3994335462557116e-51,3.7665963738469765e-39,1.6019549178303267e-36
CHEK1,0.07343041899134768,0.02310469087695505,0.8358056376495815,6.314412632051262e-251,0.12546953418424633,9.951623669152e-05,0.11565815674222157,0.0003366971385145764,0.036328130309677756,4.047700405161065e-250,0.00012439529586439997,0.00043840773244085464
VPS39,0.1387235479119937,1.6570727045486063e-05,-0.4307936931889889,1.6028585581678107e-44,-0.22741159851880527,1.08428810772185e-12,-0.2028982564600732,2.38051007384473e-10,4.845241826165515e-05,2.081634491127027e-44,2.6190534002943242e-12,5.410250167828933e-10
ZNF552,0.16800713326773511,1.7155753767211193e-07,-0.40840554806989227,9.067525251802856e-40,-0.26628619623647554,5.3540697915191436e-17,-0.2618265987054182,1.8231727654993088e-16,6.973883645207802e-07,1.100427821820735e-39,1.7966677152748804e-16,6.905957445073139e-16
SCAMP1,0.2545224185978635,1.2904508142819793e-15,-0.2736349263196513,6.755770855556632e-18,-0.37988962535815507,3.229534587716883e-34,-0.394638181599668,5.0788402081078184e-37,1.6544241208743325e-14,6.8796037225627614e-18,8.970929410324675e-33,1.9534000800414688e-35
TFF1,0.07079741910853878,0.028521788206806113,-0.3751390929793319,2.409746345493526e-33,-0.17165243359899693,9.146964001674759e-08,-0.1612035240580404,5.35314379729791e-07,0.043879674164317095,2.725957404404441e-33,1.514398013522311e-07,9.103986049826379e-07
ANKRD42,0.1665368721013161,2.202523987674152e-07,-0.5602874540323578,3.3943859499210036e-80,-0.3070352203384066,2.438605723813408e-22,-0.28517268570308535,2.30084250952299e-19,8.603609326852157e-07,8.401945420596543e-80,1.4177940254729118e-21,1.2238523986824414e-18
SPG11,0.12564762332668972,9.725647325530027e-05,-0.35775214126372523,2.8511044394281225e-30,-0.2364407350288157,1.2615848170405947e-13,-0.21632147744657304,1.347084472335317e-11,0.00024559715468510166,3.126211008144871e-30,3.251507260413904e-13,3.3846343526012986e-11
GNA14,-0.12916361527780604,6.141546316964178e-05,-0.38774949418034593,1.0788363866459504e-35,-0.02859870054411295,0.37683809543010105,-0.00046868189842675284,0.9884470980943535,0.0001624747702900576,1.2457694995911668e-35,0.38141507634625615,0.9884470980943535
INPP4B,0.10879393113756744,0.0007484206382227281,-0.4485396667785614,1.4982035584967207e-48,-0.3098433686234884,9.688725932705902e-23,-0.27120456313690905,1.3491417530061547e-17,0.0015789464941407766,2.0750741807433804e-48,5.9077597150645745e-22,5.668662827756953e-17
AR,0.10762506046735437,0.0008537147171771525,-0.38883840740269854,6.687368626365775e-36,-0.27210036003017457,1.0463918783028353e-17,-0.24235517418545227,2.934886780059168e-14,0.0017860140526718673,7.757968244043822e-36,3.8189484609592527e-17,9.002720184230577e-14
SH2D2A,-0.42525543788163617,2.5951426037285436e-43,0.3677239675012532,5.196001964773498e-32,0.7256549861020591,3.0413056167294056e-157,0.7243974503551381,1.909966229326273e-156,6.487856509321359e-41,5.812082734645971e-32,1.5206528083647027e-154,9.549831146631365e-154
AUNIP,0.03196901438763353,0.32318460236632873,0.8086145573046726,3.1482486849689794e-222,0.1317548032432809,4.3436257879213916e-05,0.12050179631729827,0.0001865812306704996,0.37579604926317295,1.6926068198757954e-221,5.554508680206383e-05,0.0002461493808317937
NLRP5,0.005184353147426353,0.8727459068848584,-0.39040628981401077,3.348272779025171e-36,-0.11154473620195907,0.0005462931034613672,-0.09822750616816332,0.0023493632255399454,0.8869368972407098,3.911533620356509e-36,0.000655027701992047,0.0028511689630339146
POP1,0.012470398077467727,0.7000242369503422,0.7071165989159909,6.5207783762437784e-146,0.11551954563157443,0.0003423217861820946,0.1090931873296301,0.000723470591535118,0.7322429256802743,2.6945365191089995e-145,0.00041746559290499344,0.0009066047512971404
TSPAN1,0.08481068312523496,0.008666031515194728,-0.3315874321070485,5.406960468149141e-26,-0.2204022219508903,5.414018358216897e-12,-0.21015418665111474,5.162518768956525e-11,0.01458927864510897,5.715603031870128e-26,1.2590740367946271e-11,1.2079189615897756e-10
SPC24,0.10495672072847748,0.0011474892563937355,0.7946073870411863,3.475937646198689e-209,0.1573393693150653,1.0007304056322992e-06,0.13307002059916634,3.634351718901352e-05,0.002336547993469993,1.7917204361848912e-208,1.5116773498977327e-06,5.215464580097658e-05
TUBB,0.013523073879186678,0.6760829121017602,0.7175355705765358,3.6161252982036907e-152,0.19135994942310036,2.4122441703476695e-09,0.16590282232977344,2.4514532460497695e-07,0.7139053235236436,1.5322564822896996e-151,4.551404094995602e-09,4.377595082231731e-07
LRIG1,0.1743033806562968,5.7407628450064214e-08,-0.49502106261818524,2.6478213601089633e-60,-0.29884699214574456,3.3995357061798036e-21,-0.2775393537671813,2.1914067316684903e-18,2.432526629240009e-07,4.581005813337307e-60,1.827707368913873e-20,1.0240218372282664e-17
NUP93,-0.17286911929062856,7.392833144686864e-08,0.6203936347434033,6.981955274805478e-103,0.2965415076611663,7.03143425740308e-21,0.28446292671691914,2.8456891526809534e-19,3.080347143619527e-07,2.209479517343506e-102,3.587466457858714e-20,1.4668500787015223e-18
FBXL5,0.1822374478122237,1.364115553698051e-08,-0.3957653347303609,3.0590983554757715e-37,-0.27725798307033134,2.3780612169245584e-18,-0.27863160767612005,1.594136935250136e-18,6.036167150666854e-08,3.6245241178622887e-37,9.076569530246406e-18,7.591128263095886e-18
POLI,0.29752993179909554,5.153211469155115e-21,-0.4355214903492903,1.427802015804528e-45,-0.37959760279997723,3.657737972571249e-34,-0.36795437903632633,4.7287770147939015e-32,1.840432667555398e-19,1.883643820322596e-45,9.62562624360855e-33,1.0747220488167958e-30
FYCO1,-0.017180552304725927,0.5955351382943387,-0.4621371100470628,8.373290957486358e-52,-0.23663728788385818,1.2026586702189885e-13,-0.19884963183580118,5.451348422829204e-10,0.650147530889016,1.2100131441454275e-51,3.1156960368367576e-13,1.2007375380681066e-09
DALRD3,0.1526902245090287,2.0828704235340936e-06,-0.3529344467750448,1.876946350356608e-29,-0.28139383521198114,7.083746467210959e-19,-0.26447794009102926,8.824104714641292e-17,7.232188970604492e-06,2.0401590764745737e-29,2.8795717346386013e-18,3.420195625829958e-16
HEPACAM2,0.07026938173668153,0.029730760931520574,-0.39029614430499593,3.5154409529315496e-36,-0.16530759630530267,2.709686406091468e-07,-0.1575776348777418,9.632758729971707e-07,0.04504660747200087,4.097250527892249e-36,4.287478490651057e-07,1.5895641468600177e-06
TMEM144,0.2285060239837512,8.39442418180313e-13,-0.4564339419343215,2.0187366181947913e-50,-0.31165778587124515,5.308082727197819e-23,-0.3073491353467943,2.2006159049853e-22,6.662241414129468e-12,2.85132290705479e-50,3.2765942760480364e-22,1.4477736217008554e-21
FYB2,0.08110299713369659,0.012079564971244917,-0.43445945368692934,2.4662544781413284e-45,-0.2325740269069062,3.2047871725965044e-13,-0.20969866611260476,5.6918441824228864e-11,0.020065722543596207,3.2450716817649057e-45,7.972107394518667e-13,1.323684693586718e-10
CTSV,0.011334891239331244,0.7261866926309832,0.6226082224318943,8.171683821975266e-104,0.1280843470788256,7.081189257440409e-05,0.10567660965438158,0.0010601828102284087,0.7540353499213042,2.6191294301202776e-103,8.96353070562077e-05,0.0013121074384014957
SPATA6L,0.1644308906040651,3.138348185666702e-07,-0.5292306927277826,3.457549112167237e-70,-0.2202781373503574,5.567663476752811e-12,-0.21849922174324746,8.300550110065916e-12,1.1798301449874818e-06,7.085141623293518e-70,1.2888109899890767e-11,2.1067386066157147e-11
SYT9,0.10494009658468256,0.0011495816127872365,-0.4468687008366003,3.6747858559122347e-48,-0.24190341329192508,3.285244374230848e-14,-0.22158325723387626,4.144583639946258e-12,0.002336547993469993,5.020199256710703e-48,9.07526070229516e-14,1.0793186562360046e-11
PTDSS1,-0.03091409287753758,0.3394165128014417,0.5988609244517693,3.362347257253799e-94,0.13912268750897294,1.565857434558623e-05,0.13305782161659163,3.640394276908165e-05,0.39284318611277974,9.774265282714533e-94,2.076733998088359e-05,5.215464580097658e-05
ERBB4,0.208218366336247,7.804511384392329e-11,-0.48705167146123385,3.7038118627872e-58,-0.3266703768383916,3.1051351444677323e-25,-0.3153343546711188,1.5481229314690725e-23,5.002891913072005e-10,6.152511399978737e-58,2.504141245538494e-24,1.1908637934377481e-22
MED30,0.015619545349194793,0.6293832824672531,0.5227203106816618,3.217798502734166e-68,0.16290551451242172,4.0445977154850484e-07,0.14183121761536369,1.061968348993729e-05,0.6811507386009232,6.384520838758266e-68,6.319683930445389e-07,1.628785811340075e-05
POLQ,0.0860573799147205,0.00772900467349762,0.859414434049767,1.7631788201807963e-280,0.11143113397771524,0.00055351928004379,0.10509971141670604,0.0011296366759100977,0.013371980403975123,1.4452285411318003e-279,0.0006621044019662559,0.001394613180135923
FRY,0.12700129251764553,8.159515609066774e-05,-0.5313449639793205,7.764638369946765e-71,-0.3116723808380517,5.2823624432683263e-23,-0.30004056195934437,2.327506271536612e-21,0.0002092183489504301,1.6109208236404078e-70,3.2765942760480364e-22,1.4367322663806247e-20
CHAD,0.08595072960102375,0.007805462156044503,-0.487782241424157,2.3675167196460497e-58,-0.20076056686125626,3.6948900896717564e-10,-0.17870771570008134,2.6059756100308664e-08,0.01344185447776742,3.97234348933901e-58,7.47953459447724e-10,5.011491557751666e-08
XBP1,0.25952289225289593,3.402356137931872e-16,-0.3988188728747996,7.670772947342029e-38,-0.3857537214632459,2.579923620862841e-35,-0.3821036380104305,1.2513736121545294e-34,4.8605087684741024e-15,9.131872556359558e-38,9.214012931653004e-34,4.1712453738484316e-33
TTC8,0.3132985360418137,3.0693870400700935e-23,-0.42376147946850984,5.45164297884412e-43,-0.43720262241706387,5.9868570023929566e-46,-0.42585498095959246,1.9245787403846128e-43,1.5346935200350467e-21,6.918328653355482e-43,4.98904750199413e-44,1.6038156169871772e-41
CDCA2,0.0332681498370564,0.3039011006574222,0.8178034854259397,2.1902419357060386e-231,0.1834039674048662,1.0983017775946113e-08,0.1659628040836005,2.426788474206661e-07,0.35669143269650494,1.244455645287522e-230,1.9612531742760913e-08,4.349083287108711e-07
MCM5,-0.032230331313319434,0.31924315632835637,0.6128088112196903,9.527673933510415e-100,0.2661393566314093,5.576560949714134e-17,0.25337192337483605,1.7465404966127106e-15,0.37207827077897015,2.90477863826537e-99,1.8588536499047112e-16,6.149790481030672e-15
LZTFL1,0.24119783658318175,3.916167425543737e-14,-0.48246422952992235,6.00303230838106e-57,-0.3687513792312088,3.411512506179281e-32,-0.363480761574678,2.9061882187006246e-31,3.8393798289644487e-13,9.713644511943462e-57,7.41633153517235e-31,6.0545587889596345e-30
PDSS1,-0.060678485766129164,0.060601731720972614,0.7008537015040126,2.7773884589826168e-142,0.2295208998144796,6.613090771167986e-13,0.20698250594703818,1.0139618155646693e-10,0.0855956662725602,1.1199147012026681e-141,1.6129489685775576e-12,2.3363175473840306e-10
RBM17,-0.013663937306468405,0.6729032338730232,0.5375833949694572,8.896059870215106e-73,0.22009225004798127,5.805849600823275e-12,0.19160637982418072,2.2991889874263488e-09,0.7139053235236436,1.925554084462144e-72,1.3377533642449942e-11,4.891891462609253e-09
SCN7A,-0.2427989900158967,2.6265108449590856e-14,-0.5866002827453346,1.5227361073935295e-89,0.009074401817343574,0.7792018707690083,0.043875252695033506,0.1750424145036907,2.6265108449590854e-13,4.229822520537582e-89,0.7792018707690083,0.18120332764357217
IL12RB2,-0.31851838391058845,5.251329645686472e-24,0.4199965119946119,3.4815644255239496e-42,0.6030958197358945,7.433775354187498e-96,0.6041984653707303,2.7295692537383475e-96,2.9174053587147067e-22,4.384841845748047e-42,1.2389625590312495e-93,4.549282089563912e-94
NUP85,0.0657201832325577,0.04209074033102298,0.5664019784093617,2.71153548288227e-82,0.08909476950070343,0.0058144079688208635,0.07867507219921971,0.014914871989289535,0.06171662805135334,6.917182354291505e-82,0.0064892946080589995,0.016758283134033186
DCAF13,0.08867906643139958,0.0060483554389012244,0.5712705909858034,5.387768413787812e-84,0.01921790200555928,0.5526514805616968,0.006878733816256049,0.8317006774868152,0.010585613573595434,1.403064691090576e-83,0.5548709644193742,0.8367210035078624
TGFB3,-0.17986602769281437,2.1102380855647148e-08,-0.5359040975410383,2.989983114337467e-72,-0.026324938890764444,0.4159603443413238,0.004267521743693816,0.8951063996843829,9.095853817089287e-08,6.443929125727299e-72,0.42016196398113514,0.896900200084552
TTC6,0.21929066315544357,6.952328667082443e-12,-0.4734690487128002,1.2523544920402766e-54,-0.30862963263638943,1.4456569351266463e-22,-0.2925373062399925,2.4458988252265334e-20,5.1883049754346586e-11,1.9446498323606778e-54,8.50386432427439e-22,1.389715241605985e-19
C1QTNF7,-0.18434385380313126,9.213747618770053e-09,-0.5798700111466663,4.518647270792878e-87,-0.08367503947692077,0.009606469865477143,-0.054937207551298904,0.08940078276212973,4.226489733380758e-08,1.2146901265572254e-86,0.010556560291733123,0.094905289556401
ASPM,0.09937150021476791,0.0020860370798395627,0.8388139259203844,2.012100432926244e-254,0.10366454424450494,0.0013210364960503907,0.08894350759331214,0.005898574785062914,0.004011609768922236,1.3237502848198974e-253,0.0015289774259842485,0.006874795786786614
UBE2E3,-0.25142625087315235,2.903763681338059e-15,0.22706183958630907,1.1763777771136892e-12,0.27000496913438343,1.89323247297048e-17,0.2604196904558145,2.6706696608007973e-16,3.456861525402451e-14,1.1834786490077356e-12,6.761544546323142e-17,1.0040111506769915e-15
CFAP61,0.23684987814510558,1.1419635012148094e-13,-0.4302053626836929,2.1598611348148973e-44,-0.3336981573019234,2.5282018514361553e-26,-0.31380339659653583,2.5915109747690945e-23,1.0196102689417941e-12,2.790518262034751e-44,2.5797978075879134e-25,1.9339634140067868e-22
